id,name,logo_path,parent_id,territory_id,official_name,code,gender,is_active,team_type
1249,Russia U20 National Team,user://assets/textures/territory_logo/193.webp,193,193,Russian Federation U20 National Team,,0,1,1
1250,Rwanda U20 National Team,user://assets/textures/territory_logo/194.webp,194,194,Republic of Rwanda U20 National Team,,0,1,1
1251,Saba U20 National Team,user://assets/textures/territory_logo/195.webp,195,195,Saba U20 National Team,,0,1,1
1252,Sahrawi Republic U20 National Team,user://assets/textures/territory_logo/196.webp,196,196,Sahrawi Arab Democratic Republic U20 National Team,,0,1,1
1253,Saint Helena U20 National Team,user://assets/textures/territory_logo/197.webp,197,197,Saint Helena U20 National Team,,0,1,1
1254,Saint Kitts and Nevis U20 National Team,user://assets/textures/territory_logo/198.webp,198,198,Federation of Saint Kitts and Nevis U20 National Team,,0,1,1
1255,Saint Lucia U20 National Team,user://assets/textures/territory_logo/199.webp,199,199,Saint Lucia U20 National Team,,0,1,1
1256,Saint Martin U20 National Team,user://assets/textures/territory_logo/200.webp,200,200,Saint Martin U20 National Team,,0,1,1
1257,Saint Pierre and Miquelon U20 National Team,user://assets/textures/territory_logo/201.webp,201,201,Territorial Collectivity of Saint Pierre and Miquelon U20 National Team,,0,1,1
1258,Saint Vincent and the Grenadines U20 National Team,user://assets/textures/territory_logo/202.webp,202,202,Saint Vincent and the Grenadines U20 National Team,,0,1,1
1259,Saint-Barthélemy U20 National Team,user://assets/textures/territory_logo/203.webp,203,203,Collectivité territoriale de Saint-Barthélemy U20 National Team,,0,1,1
1260,Samoa U20 National Team,user://assets/textures/territory_logo/204.webp,204,204,Independent State of Samoa U20 National Team,,0,1,1
1261,San Marino U20 National Team,user://assets/textures/territory_logo/205.webp,205,205,Republic of San Marino U20 National Team,,0,1,1
1262,São Tomé and Príncipe U20 National Team,user://assets/textures/territory_logo/206.webp,206,206,Democratic Republic of São Tomé and Príncipe U20 National Team,,0,1,1
1263,Saudi Arabia U20 National Team,user://assets/textures/territory_logo/207.webp,207,207,Kingdom of Saudi Arabia U20 National Team,,0,1,1
1264,Scotland U20 National Team,user://assets/textures/territory_logo/208.webp,208,208,Scotland U20 National Team,,0,1,1
1265,Senegal U20 National Team,user://assets/textures/territory_logo/209.webp,209,209,Republic of Senegal U20 National Team,,0,1,1
1266,Serbia U20 National Team,user://assets/textures/territory_logo/210.webp,210,210,Republic of Serbia U20 National Team,,0,1,1
1267,Seychelles U20 National Team,user://assets/textures/territory_logo/211.webp,211,211,Republic of Seychelles U20 National Team,,0,1,1
1268,Sierra Leone U20 National Team,user://assets/textures/territory_logo/212.webp,212,212,Republic of Sierra Leone U20 National Team,,0,1,1
1269,Singapore U20 National Team,user://assets/textures/territory_logo/213.webp,213,213,Republic of Singapore U20 National Team,,0,1,1
1270,Sint Eustatius U20 National Team,user://assets/textures/territory_logo/214.webp,214,214,Sint Eustatius U20 National Team,,0,1,1
1271,Sint Maarten U20 National Team,user://assets/textures/territory_logo/215.webp,215,215,Sint Maarten U20 National Team,,0,1,1
1272,Slovakia U20 National Team,user://assets/textures/territory_logo/216.webp,216,216,Slovak Republic U20 National Team,,0,1,1
1273,Slovenia U20 National Team,user://assets/textures/territory_logo/217.webp,217,217,Republic of Slovenia U20 National Team,,0,1,1
1274,Solomon Islands U20 National Team,user://assets/textures/territory_logo/218.webp,218,218,Solomon Islands U20 National Team,,0,1,1
1275,Somalia U20 National Team,user://assets/textures/territory_logo/219.webp,219,219,Federal Republic of Somalia U20 National Team,,0,1,1
1276,Somaliland U20 National Team,user://assets/textures/territory_logo/220.webp,220,220,Republic of Somaliland U20 National Team,,0,1,1
1277,South Africa U20 National Team,user://assets/textures/territory_logo/221.webp,221,221,Republic of South Africa U20 National Team,,0,1,1
1278,South Korea U20 National Team,user://assets/textures/territory_logo/222.webp,222,222,Republic of Korea U20 National Team,,0,1,1
1279,South Ossetia U20 National Team,user://assets/textures/territory_logo/223.webp,223,223,Republic of South Ossetia U20 National Team,,0,1,1
1280,South Sudan U20 National Team,user://assets/textures/territory_logo/224.webp,224,224,Republic of South Sudan U20 National Team,,0,1,1
1281,Sovereign Military Order of Malta U20 National Team,user://assets/textures/territory_logo/225.webp,225,225,"Sovereign Military Hospitaller Order of Saint John of Jerusalem, of Rhodes and of Malta U20 National Team",,0,1,1
1282,Spain U20 National Team,user://assets/textures/territory_logo/226.webp,226,226,Kingdom of Spain U20 National Team,,0,1,1
1283,Sri Lanka U20 National Team,user://assets/textures/territory_logo/227.webp,227,227,Democratic Socialist Republic of Sri Lanka U20 National Team,,0,1,1
1284,Sudan U20 National Team,user://assets/textures/territory_logo/228.webp,228,228,Republic of the Sudan U20 National Team,,0,1,1
1285,Suriname U20 National Team,user://assets/textures/territory_logo/229.webp,229,229,Republic of Suriname U20 National Team,,0,1,1
1286,Sweden U20 National Team,user://assets/textures/territory_logo/230.webp,230,230,Kingdom of Sweden U20 National Team,,0,1,1
1287,Switzerland U20 National Team,user://assets/textures/territory_logo/231.webp,231,231,Swiss Confederation U20 National Team,,0,1,1
1288,Syria U20 National Team,user://assets/textures/territory_logo/232.webp,232,232,Syrian Arab Republic U20 National Team,,0,1,1
1289,Taiwan U20 National Team,user://assets/textures/territory_logo/233.webp,233,233,Republic of China U20 National Team,,0,1,1
1290,Tajikistan U20 National Team,user://assets/textures/territory_logo/234.webp,234,234,Republic of Tajikistan U20 National Team,,0,1,1
1291,Tanzania U20 National Team,user://assets/textures/territory_logo/235.webp,235,235,United Republic of Tanzania U20 National Team,,0,1,1
1292,Thailand U20 National Team,user://assets/textures/territory_logo/236.webp,236,236,Kingdom of Thailand U20 National Team,,0,1,1
1293,Togo U20 National Team,user://assets/textures/territory_logo/237.webp,237,237,Togolese Republic U20 National Team,,0,1,1
1294,Tokelau U20 National Team,user://assets/textures/territory_logo/238.webp,238,238,Tokelau U20 National Team,,0,1,1
1295,Tonga U20 National Team,user://assets/textures/territory_logo/239.webp,239,239,Kingdom of Tonga U20 National Team,,0,1,1
1296,Transnistria U20 National Team,user://assets/textures/territory_logo/240.webp,240,240,Pridnestrovian Moldavian Republic U20 National Team,,0,1,1
1297,Trinidad and Tobago U20 National Team,user://assets/textures/territory_logo/241.webp,241,241,Republic of Trinidad and Tobago U20 National Team,,0,1,1
1298,Tristan da Cunha U20 National Team,user://assets/textures/territory_logo/242.webp,242,242,Tristan da Cunha U20 National Team,,0,1,1
1299,Tunisia U20 National Team,user://assets/textures/territory_logo/243.webp,243,243,Republic of Tunisia U20 National Team,,0,1,1
1300,Turkey U20 National Team,user://assets/textures/territory_logo/244.webp,244,244,Republic of Türkiye U20 National Team,,0,1,1
1301,Turkmenistan U20 National Team,user://assets/textures/territory_logo/245.webp,245,245,Turkmenistan U20 National Team,,0,1,1
1302,Turks and Caicos Islands U20 National Team,user://assets/textures/territory_logo/246.webp,246,246,Turks and Caicos Islands U20 National Team,,0,1,1
1303,Tuvalu U20 National Team,user://assets/textures/territory_logo/247.webp,247,247,Tuvalu U20 National Team,,0,1,1
1304,U.S. Virgin Islands U20 National Team,user://assets/textures/territory_logo/248.webp,248,248,Virgin Islands of the United States U20 National Team,,0,1,1
1305,Uganda U20 National Team,user://assets/textures/territory_logo/249.webp,249,249,Republic of Uganda U20 National Team,,0,1,1
1306,Ukraine U20 National Team,user://assets/textures/territory_logo/250.webp,250,250,Ukraine U20 National Team,,0,1,1
1307,United Arab Emirates U20 National Team,user://assets/textures/territory_logo/251.webp,251,251,United Arab Emirates U20 National Team,,0,1,1
1308,United States U20 National Team,user://assets/textures/territory_logo/252.webp,252,252,United States of America U20 National Team,,0,1,1
1309,Uruguay U20 National Team,user://assets/textures/territory_logo/253.webp,253,253,Oriental Republic of Uruguay U20 National Team,,0,1,1
1310,Uzbekistan U20 National Team,user://assets/textures/territory_logo/254.webp,254,254,Republic of Uzbekistan U20 National Team,,0,1,1
1311,Vanuatu U20 National Team,user://assets/textures/territory_logo/255.webp,255,255,Republic of Vanuatu U20 National Team,,0,1,1
1312,Vatican City U20 National Team,user://assets/textures/territory_logo/256.webp,256,256,Vatican City State U20 National Team,,0,1,1
1313,Venezuela U20 National Team,user://assets/textures/territory_logo/257.webp,257,257,Bolivarian Republic of Venezuela U20 National Team,,0,1,1
1314,Vietnam U20 National Team,user://assets/textures/territory_logo/258.webp,258,258,Socialist Republic of Vietnam U20 National Team,,0,1,1
1315,Wales U20 National Team,user://assets/textures/territory_logo/259.webp,259,259,Wales U20 National Team,,0,1,1
1316,Wallis and Futuna U20 National Team,user://assets/textures/territory_logo/260.webp,260,260,Territory of the Wallis and Futuna Islands U20 National Team,,0,1,1
1317,Yemen U20 National Team,user://assets/textures/territory_logo/261.webp,261,261,Republic of Yemen U20 National Team,,0,1,1
1318,Zambia U20 National Team,user://assets/textures/territory_logo/262.webp,262,262,Republic of Zambia U20 National Team,,0,1,1
1319,Zanzibar U20 National Team,user://assets/textures/territory_logo/263.webp,263,263,Zanzibar U20 National Team,,0,1,1
1320,Zimbabwe U20 National Team,user://assets/textures/territory_logo/264.webp,264,264,Republic of Zimbabwe U20 National Team,,0,1,1
1321,Abkhazia U20 Women's National Team,user://assets/textures/territory_logo/1.webp,265,1,Republic of Abkhazia U20 Women's National Team,,1,1,1
1322,Afghanistan U20 Women's National Team,user://assets/textures/territory_logo/2.webp,266,2,Islamic Emirate of Afghanistan U20 Women's National Team,,1,1,1
1323,Akrotiri and Dhekelia U20 Women's National Team,user://assets/textures/territory_logo/3.webp,267,3,Sovereign Base Areas of Akrotiri and Dhekelia U20 Women's National Team,,1,1,1
1324,Aland Islands U20 Women's National Team,user://assets/textures/territory_logo/4.webp,268,4,Åland U20 Women's National Team,,1,1,1
1325,Albania U20 Women's National Team,user://assets/textures/territory_logo/5.webp,269,5,Republic of Albania U20 Women's National Team,,1,1,1
1326,Algeria U20 Women's National Team,user://assets/textures/territory_logo/6.webp,270,6,People's Democratic Republic of Algeria U20 Women's National Team,,1,1,1
1327,American Samoa U20 Women's National Team,user://assets/textures/territory_logo/7.webp,271,7,American Samoa U20 Women's National Team,,1,1,1
1328,Andorra U20 Women's National Team,user://assets/textures/territory_logo/8.webp,272,8,Principality of Andorra U20 Women's National Team,,1,1,1
1329,Angola U20 Women's National Team,user://assets/textures/territory_logo/9.webp,273,9,Republic of Angola U20 Women's National Team,,1,1,1
1330,Anguilla U20 Women's National Team,user://assets/textures/territory_logo/10.webp,274,10,Anguilla U20 Women's National Team,,1,1,1
1331,Antigua and Barbuda U20 Women's National Team,user://assets/textures/territory_logo/11.webp,275,11,Antigua and Barbuda U20 Women's National Team,,1,1,1
1332,Argentina U20 Women's National Team,user://assets/textures/territory_logo/12.webp,276,12,Argentine Republic U20 Women's National Team,,1,1,1
1333,Armenia U20 Women's National Team,user://assets/textures/territory_logo/13.webp,277,13,Republic of Armenia U20 Women's National Team,,1,1,1
1334,Aruba U20 Women's National Team,user://assets/textures/territory_logo/14.webp,278,14,Country of Aruba U20 Women's National Team,,1,1,1
1335,Ascension Island U20 Women's National Team,user://assets/textures/territory_logo/15.webp,279,15,Ascension Island U20 Women's National Team,,1,1,1
1336,Australia U20 Women's National Team,user://assets/textures/territory_logo/16.webp,280,16,Commonwealth of Australia U20 Women's National Team,,1,1,1
1337,Austria U20 Women's National Team,user://assets/textures/territory_logo/17.webp,281,17,Republic of Austria U20 Women's National Team,,1,1,1
1338,Azerbaijan U20 Women's National Team,user://assets/textures/territory_logo/18.webp,282,18,Republic of Azerbaijan U20 Women's National Team,,1,1,1
1339,Bahamas U20 Women's National Team,user://assets/textures/territory_logo/19.webp,283,19,Commonwealth of the Bahamas U20 Women's National Team,,1,1,1
1340,Bahrain U20 Women's National Team,user://assets/textures/territory_logo/20.webp,284,20,Kingdom of Bahrain U20 Women's National Team,,1,1,1
1341,Bangladesh U20 Women's National Team,user://assets/textures/territory_logo/21.webp,285,21,People's Republic of Bangladesh U20 Women's National Team,,1,1,1
1342,Barbados U20 Women's National Team,user://assets/textures/territory_logo/22.webp,286,22,Barbados U20 Women's National Team,,1,1,1
1343,Belarus U20 Women's National Team,user://assets/textures/territory_logo/23.webp,287,23,Republic of Belarus U20 Women's National Team,,1,1,1
1344,Belgium U20 Women's National Team,user://assets/textures/territory_logo/24.webp,288,24,Kingdom of Belgium U20 Women's National Team,,1,1,1
1345,Belize U20 Women's National Team,user://assets/textures/territory_logo/25.webp,289,25,Belize U20 Women's National Team,,1,1,1
1346,Benin U20 Women's National Team,user://assets/textures/territory_logo/26.webp,290,26,Republic of Benin U20 Women's National Team,,1,1,1
1347,Bermuda U20 Women's National Team,user://assets/textures/territory_logo/27.webp,291,27,Bermuda U20 Women's National Team,,1,1,1
1348,Bhutan U20 Women's National Team,user://assets/textures/territory_logo/28.webp,292,28,Kingdom of Bhutan U20 Women's National Team,,1,1,1
1349,Bolivia U20 Women's National Team,user://assets/textures/territory_logo/29.webp,293,29,Plurinational State of Bolivia U20 Women's National Team,,1,1,1
1350,Bonaire U20 Women's National Team,user://assets/textures/territory_logo/30.webp,294,30,Bonaire U20 Women's National Team,,1,1,1
1351,Bosnia and Herzegovina U20 Women's National Team,user://assets/textures/territory_logo/31.webp,295,31,Bosnia and Herzegovina U20 Women's National Team,,1,1,1
1352,Botswana U20 Women's National Team,user://assets/textures/territory_logo/32.webp,296,32,Republic of Botswana U20 Women's National Team,,1,1,1
